reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-14075,0,Passenger Car,right,front right,Minor W/ Hospitalization,0,AV parked for pickup; car ran stop sign into its side & a passenger
30270-14146,18,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for red light; car behind rear-ended it
30270-13982,20,"Other, see Narrative",front left + rear left,unknown,Property Damage. No Injured Reported,0.1,AV's tires struck a flat wooden object lying in its lane at speed
30270-14225,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV stopped at red; car ahead reversed into its front
30270-14008,0,SUV,front right,rear right,Property Damage. No Injured Reported,0,AV parked at curb; SUV ahead reversed into its front
30270-14198,0,Pickup Truck,rear left,front right,Property Damage. No Injured Reported,0,AV stopped at red; pickup behind hit its rear right
30270-14002,0,Bus,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at light; bus behind rear-ended it
30270-13955,56,Passenger Car,left,front,Unknown,0,"Pileup shoved car into AV's lane; unavoidable, minor sign hit in recovery"
30270-13978,0,Passenger Car,front right,rear,Property Damage. No Injured Reported,0,AV stopped yielding; car reversing from driveway backed into its front
30270-13976,0,Passenger Car,rear right,front left,Property Damage. No Injured Reported,0,AV stopped mid-right-turn for school bus; car behind rear-ended it
30270-13999,7,Heavy Truck,rear,front left,Property Damage. No Injured Reported,0.2,AV merged across in front of stopped truck; truck proceeded into its rear left
30270-14149,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped in intersection at green; car behind rear-ended it
30270-14009,9,SUV,left,front,Property Damage. No Injured Reported,0.1,Cross car at stop sign proceeded into AV's left-turn path
30270-13977,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at railroad crossing; SUV behind rear-ended it as gates lifted
30270-14304,0,SUV,front left,rear,Property Damage. No Injured Reported,0,AV stopped yielding; SUV ahead reversed into its front right
30270-14005,0,SUV,front,rear left,Property Damage. No Injured Reported,0,AV stopped on hill; SUV ahead rolled backwards into its front left
30270-13980,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing in stop-and-go; car behind rear-ended it
30270-14004,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,AV stopped for HAWK signal; pickup behind rear-ended it
30270-14073,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped on narrow road; turning truck's trailer clipped its rear left
30270-13981,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV parked at curb; car parallel-parking reversed into its front
30270-14076,16,SUV,rear right,front right,Minor W/O Hospitalization,0,AV slowing for intersection; SUV behind rear-ended it
30270-14078,1,SUV,front left,front left,Property Damage. No Injured Reported,0.1,Oncoming SUV swerved into AV's lane avoiding another; hit AV's front left
30270-14174,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0,AV stopped yielding; car behind clipped its rear left changing lanes around
30270-14171,0,Pickup Truck,front,front left,Property Damage. No Injured Reported,0.2,"AV stopped mid-lane-change, front protruding; pickup proceeded into it"
30270-14045,0,Heavy Truck,rear,rear,Property Damage. No Injured Reported,0,AV stopped yielding mid-right-turn; passing truck's trailer clipped its rear left
30270-14099,0,SUV,rear,front left,Property Damage. No Injured Reported,0,AV stopped for crosswalk peds mid-right-turn; SUV behind rear-ended it
30270-14195,0,Pickup Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped on narrow road; passing pickup clipped its rear left
30270-14173,35,Passenger Car,left,right,Property Damage. No Injured Reported,0,Car changed lanes into straight-driving AV from behind-left; clipped its side
30270-14199,4,Bus,rear right,front right,Property Damage. No Injured Reported,0,AV making right turn; bus behind rear-ended it
30270-14201,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car behind rear-ended it
30270-14097,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV stopped at stop sign; car ahead reversed into its front
30270-14006,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped at curb; passing garbage truck clipped its rear left
30270-14080,14,SUV,right,front,Property Damage. No Injured Reported,0.1,SUV made wide right turn across lane line into AV's side
30270-13998,7,Pickup Truck,rear,front,Property Damage. No Injured Reported,0.1,Oncoming pickup crossed double-yellow into AV's lane; AV swerved right
30270-14118,0,First Responder Vehicle,rear,left,Property Damage. No Injured Reported,0,AV stopped; emergency vehicle driving against traffic clipped its rear left
30270-14169,11,SUV,rear left,front,Property Damage. No Injured Reported,0.3,AV changed lanes into SUV approaching in target lane; clipped AV's rear right
30270-13957,0,Passenger Car,rear right,front right,Minor W/O Hospitalization,0,AV stopped to yield mid-left-turn; car behind rear-ended it
30270-14029,28,"Other, see Narrative",front right,unknown,Property Damage. No Injured Reported,0,Tree branch broke off and fell onto moving AV; unavoidable
30270-14077,0,SUV,rear,right,Property Damage. No Injured Reported,0,AV stopped on narrow road; SUV passing on left clipped its rear left
30270-14044,3,SUV,right,rear,Property Damage. No Injured Reported,0,AV proceeding at green; curbside SUV reversed into its right side
30270-13975,12,Pickup Truck,right,front,Property Damage. No Injured Reported,0.2,AV passed an actively-maneuvering pickup; pickup came left into AV's side
30270-14098,1,SUV,rear,front left,Property Damage. No Injured Reported,0,AV slowing for crosswalk peds; SUV behind rear-ended it
30270-14027,0,SUV,front right,rear right,Property Damage. No Injured Reported,0,AV stopped yielding; SUV ahead reversed into its front
30270-14024,3,Pole / Tree,top,,Property Damage. No Injured Reported,0,Roadside tree fell onto the top of the slowing AV; unavoidable
30270-14144,0,Pickup Truck,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; pickup behind rear-ended it
30270-14141,0,Pickup Truck,front right,rear right,Property Damage. No Injured Reported,0,AV stopped at red; pickup ahead reversed into its front
30270-14175,0,Passenger Car,rear left,rear right,Property Damage. No Injured Reported,0,AV stopped mid-turn in garage; parked car reversed into its rear right
30270-14047,0,"Other, see Narrative",rear,left,Property Damage. No Injured Reported,0,AV stopped on narrow road; passing motorhome clipped its rear left
30270-14143,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV stopped at red; car ahead rolled back into its front
30270-14074,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0,AV parked for dropoff; passing car clipped its rear left
30270-14000,1,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV stopped in queue; car behind clipped its rear left changing lanes
30270-14079,20,Passenger Car,rear left,front,Property Damage. No Injured Reported,0.05,Car exited lot without stopping into AV's path; hit AV's rear (nearly clear)
30270-14011,17,SUV,rear left,front,Property Damage. No Injured Reported,0.05,"Cross SUV ran stop sign; AV swerved, hit on rear right (nearly clear)"
30270-14168,0,Van,rear,right,Property Damage. No Injured Reported,0,AV parked partially in lane; van clipped its rear left maneuvering around
30270-13956,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,"AV stopped for unprotected left; SUV swerved avoiding a car, rear-ended AV"
30270-14091,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; SUV behind rear-ended it
30270-14093,0,Van,rear right,front right,Minor W/O Hospitalization,0,AV slowing for stop sign; van behind rear-ended it
30270-14172,2,Other Fixed Object,top,,Property Damage. No Injured Reported,0.9,AV drove under low clearance bar in lot; roof sensor struck it
30270-14001,0,Passenger Car,rear right,front right,Minor W/O Hospitalization,0,AV stopped at red; car behind rear-ended it
30270-14096,32,Passenger Car,left,front left,Property Damage. No Injured Reported,0.1,"Car left turn-lane to change into AV's lane; AV swerved, hit on left"
30270-14119,43,SUV,left,front left,Property Damage. No Injured Reported,0.1,SUV crossed two lanes into AV's lane; hit AV's left side
30270-14140,0,SUV,rear,front left,Property Damage. No Injured Reported,0,AV parked at curb; SUV ran stop sign and drifted into its rear left
30270-14007,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped for crosswalk ped; car behind rear-ended it
30270-14003,0,Van,rear right,front right,Moderate W/ Hospitalization,0,AV parked at curb; van accelerated from behind into its rear
30270-14081,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car behind rear-ended it
30270-14274,19,SUV,rear left,front,Property Damage. No Injured Reported,0,AV slowing for red; speeding SUV clipped its rear right from behind
30270-14298,28,SUV,rear left,front,Property Damage. No Injured Reported,0.05,SUV exited lot without stopping into AV's path; hit rear right (nearly clear)
30270-14244,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red on off-ramp; car behind rear-ended it
30270-14333,0,SUV,left + rear,front,Property Damage. No Injured Reported,0,AV stopped for peds; oncoming SUV clipped its left squeezing past (twice)
30270-14344,18,Other Fixed Object,front left,,Property Damage. No Injured Reported,0.9,AV maneuvering toward curb struck it with front tire; self-inflicted
30270-14383,0,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV parked at curb; errant car drifted into it after hitting another
30270-14246,0,Van,front,front left,Minor W/O Hospitalization,0,AV stopped to turn left; van ran stop sign into its front left
30270-14271,0,Pickup Truck,rear left,front left,Property Damage. No Injured Reported,0,AV stopped; pickup that ran red & hit another car crossed into AV's rear right
30270-14335,3,SUV,left,right,Property Damage. No Injured Reported,0,AV passing stopped SUV; SUV's passenger opened door into AV's side
30270-14385,6,Other Fixed Object,front right + bottom,,Property Damage. No Injured Reported,0.9,AV maneuvering around cone struck curb near lot exit; self-inflicted
30270-14204,4,Passenger Car,front right,left,Property Damage. No Injured Reported,0.1,"Car exited lot without stopping into AV's lane; AV braked/swerved, hit front"
30270-14420,0,Heavy Truck,front,right,Property Damage. No Injured Reported,0,AV stopped yielding in lot; reversing truck's cab hit its front left
30270-14384,9,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.8,AV's undercarriage grounded on parking-lot driveway entrance turning in
30270-14389,4,SUV,rear,front left,Minor W/ Hospitalization,0,AV advancing slowly in queue; SUV behind rear-ended it
30270-14290,2,Heavy Truck,front,front left,Property Damage. No Injured Reported,0.2,AV stopped straddling lanes mid-change; truck proceeded into its front left
30270-14237,0,Heavy Truck,front,front left,Property Damage. No Injured Reported,0.2,AV stopped straddling lanes mid-change; truck proceeded into its front left
30270-14266,0,Passenger Car,rear left,front,Property Damage. No Injured Reported,0,AV stopped for ped; passing car clipped its rear right
30270-14239,2,Passenger Car,rear left,front,Property Damage. No Injured Reported,0,AV slowing for scooterist; car behind clipped its rear right changing lanes
30270-14345,33,Passenger Car,rear,rear left,Property Damage. No Injured Reported,0.1,Car doing multi-point turn reversed into AV's lane; hit rear left (mostly past)
30270-14331,30,Passenger Car,rear left,front,Property Damage. No Injured Reported,0.05,Car exited lot turning into AV's lane; hit rear right (nearly clear)
30270-14268,0,SUV,rear left,front,Property Damage. No Injured Reported,0,AV stopped at red; SUV behind clipped its rear right heading for slip lane
